iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
0,0.6702283048370391,0.05281930655937498,0.6954999664143595,0.05069759439739661,0.6028379136260671,0.011880841485864378,0.6012588342127968,0.009619428043337317
1,0.686544487938981,0.042723449947258435,0.7042596659269893,0.033219715223867775,0.5446532643381858,0.0162324904559288,0.5398367235677641,0.010243838590806013
2,0.6847674614894542,0.04294621664498873,0.7013917428537857,0.03736676732529619,0.5120242942334619,0.02366057619084657,0.5034758851181271,0.012327680125456257
3,0.7115105422856118,0.054262627289403585,0.7216422372378959,0.018916427573844263,0.49087778834564644,0.029434390346601426,0.479839526973763,0.013071361248905445
4,0.709851643791289,0.05657047539539241,0.7221636250982583,0.03414198515545659,0.47619805131088083,0.03648214308056016,0.4635793353151927,0.014058754279896968
5,0.7141092297867855,0.05752630843546583,0.7355520248670859,0.01784751593946172,0.4674759523480493,0.0406201131550593,0.45417074768690596,0.012966579668771542
6,0.7164076232270744,0.054082928704647176,0.7379461835347646,0.018235260358638036,0.45931784803453607,0.039866768730593624,0.44590704639824663,0.014808564867479602
7,0.7152857003750208,0.057224984427872445,0.7407985061658369,0.017736461829700498,0.45352207166137165,0.04291892411334275,0.43902550655115463,0.015376561965768084
8,0.7240224940432811,0.05953846261800105,0.7462556154160552,0.01730500814133326,0.44811781649269633,0.04396287151462654,0.43282594905017746,0.015850653186429454
9,0.723579451369131,0.0611028698082208,0.752386628854806,0.015524329814306221,0.4441661590567694,0.044983360754440045,0.4265873078315092,0.01597534509094228
10,0.7265068951689639,0.05747915917396072,0.7528948764689607,0.01527457299741798,0.4398727138629443,0.045794861862667444,0.42236428301202605,0.015450848532907693
11,0.7294978947446367,0.05640121067698112,0.7556558957053432,0.01325303435234214,0.43778402655569504,0.046101693771367996,0.4185790196673759,0.015560020215099338
12,0.727285446390645,0.0603575616408962,0.7565153237032148,0.014161662327665513,0.4360338384018919,0.04559460955304665,0.41638796753033375,0.015888722542267402
13,0.731821487654223,0.05780441696114282,0.7558492647156368,0.013689826093271466,0.4333200630243863,0.048134297541511634,0.412565098237711,0.015003743416320315
14,0.735814258190577,0.05885119842637584,0.7561303120933581,0.014305646436667563,0.4321797546092204,0.04880150104111309,0.4098395912844265,0.015355852591540953
15,0.735814258190577,0.05885119842637584,0.7575905624196229,0.014493170183033716,0.43032981971573203,0.04860745595758313,0.40864234866680016,0.015304720322351185
16,0.7369087824303319,0.0581605530361638,0.7600005195442929,0.01588029469282868,0.4294406765997296,0.04960667443060826,0.4067736766286208,0.015465334520120133
17,0.737992646405403,0.056290120964708236,0.7605812003951307,0.016967024418476927,0.4282640320041179,0.04953757293390475,0.4052587775106041,0.01549224788659797
18,0.737992646405403,0.056290120964708236,0.7641654369540962,0.01631562666932192,0.4282247535299998,0.05044575169107763,0.4039834871376192,0.015076895599326432
19,0.7383949305247923,0.05866788816307646,0.766679872619882,0.017026092194442368,0.42761504247523147,0.05004848312164884,0.4029088826637433,0.014994104064130992
20,0.7372053895080714,0.057225306164666,0.7681310902279453,0.01588783489051434,0.4271410914568209,0.0499052018537927,0.4016070010921279,0.015417400304550717
21,0.7372053895080714,0.057225306164666,0.7678310613983035,0.01577808616630435,0.4270464860365567,0.050036207301784145,0.40088937875097763,0.015461804039340004
22,0.7361117463091651,0.05751411056535714,0.7671107333324697,0.015592623651728772,0.4254222481513624,0.05044306727282291,0.39946430465936233,0.015320706917872972
23,0.7347216251238855,0.05450935897523847,0.7702606104652121,0.014499010133788936,0.4246297913107961,0.050901186250704854,0.3983811451277962,0.015036825323723
24,0.7319323897468595,0.05912032554860867,0.772789349088262,0.013803625849674341,0.4238407179123033,0.0507474512609197,0.39720984127853465,0.01527166278668512
25,0.7397775072993985,0.05946152787237142,0.7753199471188318,0.013691432735205266,0.4218356027474014,0.04945075080801808,0.3960215730268826,0.015633859082491257
26,0.7353977710051585,0.06232204302350461,0.7746274282736396,0.015628028307487923,0.4218411306387554,0.050080417094652906,0.3945097138101324,0.015837124246398427
27,0.7386334284677238,0.058775740170350727,0.7775411239873188,0.013205858083942848,0.42176585410677847,0.05048696515637051,0.39338884887716785,0.015741924980209102
28,0.740913370747666,0.06787586500998169,0.7785756832606677,0.015572259196554387,0.4217163152780225,0.051343494157140554,0.3919875799930312,0.01589409218383476
29,0.7440879739222692,0.06378294459521174,0.7782658250222173,0.014197367442462729,0.4209953921290931,0.05039088277254859,0.39121456798641174,0.016318156250059355
30,0.7433737169893835,0.06089950921320655,0.7792439971906507,0.013563469176813316,0.4206655276207809,0.050439526890738016,0.3904531208325484,0.016656317988879447
31,0.7431901104320063,0.06104564332300044,0.7778087372437308,0.012762531502116814,0.4195488530131892,0.04996662721493612,0.3893034871629526,0.01691534642249386
32,0.7461067647864347,0.06320062082606559,0.7782808797813477,0.013826421786726311,0.41942384071238886,0.05039694516951433,0.3886081522022403,0.01670311758159309
33,0.7440086792894507,0.06486453568669105,0.7798443155147042,0.014746317902991786,0.41866631827323414,0.05011275484545241,0.38730515150941486,0.016196966303724705
34,0.7461067647864347,0.06320062082606559,0.7811018909275121,0.013719388759012385,0.4191029943805956,0.05007823107171934,0.3866443680239013,0.016181533157466378
35,0.7470356265024444,0.06154722996210464,0.7815945323888087,0.014548167067862026,0.41892296305021154,0.050824078938001345,0.3854074685354733,0.01659983131183061
36,0.7478929972424389,0.06791750604637645,0.7820862967292733,0.013216469285115046,0.41848312135074456,0.05068185731874948,0.38465819987310657,0.016551058510608087
37,0.752042044987682,0.06189952801186254,0.7826480323564213,0.01376299708346854,0.4177989856163582,0.05028495315941515,0.38411039269797126,0.01680704716686845
38,0.7532149091753402,0.061082956123297436,0.7850186139531855,0.013415327665750217,0.4183919044688624,0.04999776416214114,0.3832848139905711,0.016921926694398726
39,0.7539025101039609,0.06347166175228057,0.786804255630908,0.012676114355969244,0.4184064858120303,0.049826374078720814,0.3822267044442419,0.01705004542511486
40,0.7559060879214922,0.06137654335187908,0.788355910369259,0.013970146890157914,0.4186100441210684,0.05000154385140477,0.3818397025292025,0.01740287002535463
41,0.7559060879214922,0.06137654335187908,0.7880493235429118,0.014533998638944452,0.41820366416367777,0.05069438018391179,0.38132528808801114,0.017315450244039528
42,0.7548256416502064,0.062475178208900126,0.788669772572038,0.015261411466459242,0.41822190608955123,0.04997575471843933,0.38065317688504907,0.017434792017500773
43,0.7548256416502064,0.062475178208900126,0.7902329151993281,0.016259246092757588,0.4179949784471698,0.050390815314831874,0.3797724340728758,0.01789707093693041
44,0.7548256416502064,0.062475178208900126,0.7900884160203463,0.016230542485896334,0.4178569081216293,0.05013664882721829,0.3791660984778037,0.018108652079718825
45,0.7543435203163373,0.061636934367994875,0.7931824420791296,0.014641919793242558,0.41750047209189284,0.05060210594142574,0.378212837082735,0.017086349463788102
46,0.7543435203163373,0.061636934367994875,0.7928922083025837,0.013058447867073742,0.41759879773733954,0.05072452518187285,0.37801133197619163,0.017047577133130647
47,0.7535687681231049,0.06030586980741071,0.791985597600765,0.013297664691725636,0.4174072676898611,0.05111186238975369,0.37739801165128795,0.016921964976547837
48,0.7561015587155969,0.06472782717177263,0.7933554731517203,0.012527171597869381,0.4176622292240396,0.05085709998948154,0.37704313872318085,0.01663354541923034
49,0.7573418687931165,0.065829344927638,0.7917879096214057,0.01401307044120451,0.41770017026027934,0.050827959321378666,0.376850984026562,0.016696338514908298
50,0.7572444158584541,0.063849419585424,0.7916328755747131,0.013881649456835543,0.41777606551732227,0.05106958092879517,0.37644775393206575,0.016447468216713612
51,0.7563789015990416,0.06682635764210591,0.7920976463882826,0.013723591832479539,0.4177324213692534,0.05101792261864109,0.3758249138154024,0.01684511101790052
52,0.7616238172806986,0.06192767559925135,0.7904059686288013,0.013420098492395277,0.4175207665799032,0.05068099244472841,0.3749068576342064,0.01694215927621405
53,0.7598657788814389,0.05889590757898189,0.7903939823952407,0.013277418569878324,0.41749992131818436,0.05054355076584948,0.3746811230804479,0.017012933812623806
54,0.7585935142503957,0.056770701706254055,0.7915178159410764,0.013409060147580405,0.4174503263817558,0.05070807592790983,0.37422209646387505,0.016670114588105297
55,0.7585935142503957,0.056770701706254055,0.7922903480733847,0.014435225628369262,0.4173842184832921,0.05083413604565789,0.37364986569272973,0.016604361850903634
56,0.7574206500627373,0.057785011419323754,0.7933786979965668,0.01438379476754172,0.4174120017850589,0.050870713095948546,0.37318794486072315,0.016487527622469415
57,0.7591075901377886,0.05858001477705936,0.7937051578192872,0.014467735235814986,0.4178882953096112,0.05101003104619226,0.3725286687549387,0.016738075020830145
58,0.7573532041728763,0.055524612562203125,0.7952659295383999,0.014223844951561669,0.4177386235820231,0.05089974420036718,0.37232649433517273,0.016796689397130023
59,0.7573532041728763,0.055524612562203125,0.794953091841818,0.013529195605268796,0.4178168648824256,0.0509129398124243,0.3722072590228135,0.016855561998457204
60,0.7573532041728763,0.055524612562203125,0.7961949095269583,0.013787098466392218,0.4178590853191283,0.05131293452715591,0.37171362023828586,0.016668859442046772
61,0.7552268466669266,0.056650886902046727,0.7977773396999515,0.015105183548801164,0.4178932324208124,0.05099515506328265,0.3710854269330624,0.016578712017266496
62,0.7552268466669266,0.056650886902046727,0.7985414742480086,0.014790889252298703,0.4178966576397875,0.051046949866617196,0.37059886780249285,0.016453815256828045
63,0.7539865365894073,0.05530780899133676,0.7990068892304423,0.014945282298614514,0.4181901975926136,0.05078532101605585,0.37031607394325433,0.0162929544727537
64,0.7552268466669266,0.056650886902046727,0.7985424139828481,0.014557532974894604,0.41817896295049906,0.05075666883556392,0.3701115616626921,0.016255033589583082
65,0.7569774919368178,0.05949005186883364,0.7980553320344919,0.015737820258406244,0.4181626600504528,0.0507198883298392,0.3699768362401506,0.01621364933300938
66,0.7588141049362216,0.06149752736484356,0.7991566643480577,0.014134810247591728,0.41823343366936944,0.05071591735165354,0.3697017411606443,0.016194214129172223
67,0.7575758517576698,0.0595921762367107,0.8003757200718983,0.014120558388533063,0.4182328244159228,0.05071212779571789,0.36949689111224504,0.016267616159400106
68,0.7588141049362216,0.06149752736484356,0.8003801664925299,0.013640520497870174,0.418174148273913,0.05065424143031626,0.3693033612328113,0.016123159421176543
69,0.7588141049362216,0.06149752736484356,0.7998736540647029,0.013939686319123944,0.4178247606846167,0.05128792234323105,0.36894260719294925,0.015729346111960547
70,0.7588141049362216,0.06149752736484356,0.8006540389995018,0.013979255958140539,0.4178705888508502,0.051431044426420845,0.3686272131927237,0.015787421130891596
71,0.7588141049362216,0.06149752736484356,0.802059343276398,0.013381027898852283,0.41788330938163937,0.05150532849470946,0.36843510070628116,0.015820489994498612
72,0.7588141049362216,0.06149752736484356,0.8052356120919631,0.009094244917160366,0.41779344169483557,0.051567428119219466,0.3678694722812329,0.015073564197057894
73,0.7542070478541065,0.06005836460558649,0.8021538680183978,0.009961771134637927,0.4172964013783167,0.05221010207842283,0.3671781166960542,0.01484316871847907
74,0.7524641284641284,0.057620636655195824,0.804915229821842,0.009704869965349203,0.41718013692660866,0.05187086629498828,0.3667910658306367,0.014913814960085833
75,0.7535513364215654,0.05671327027317405,0.8053797156892883,0.009976712296107425,0.41726273062730634,0.0519665117369204,0.36659727294744654,0.014997118343902858
76,0.7535513364215654,0.05671327027317405,0.8056888652994247,0.009445944850452758,0.41712177929382477,0.05173371685056654,0.36619700895085483,0.015022545927847445
77,0.7546552706552706,0.05588515566568107,0.8038517557756208,0.008356743949145389,0.4176391014314132,0.05232261400286376,0.36569637995869597,0.015096713288366008
78,0.7535513364215654,0.05671327027317405,0.8038340832884112,0.009924051683906022,0.41744799764627993,0.05226288429951889,0.365237090327998,0.01540525237891534
79,0.7498494133446423,0.0520832131461522,0.8024168797628892,0.01499950502058559,0.4172249426140824,0.05222866077880264,0.3645098912685757,0.015521078719741142
80,0.7528123763076053,0.0569015117136823,0.8028527072139784,0.014650903432257592,0.4170668245290966,0.0524780934444166,0.3640447679541009,0.015498395183497767
81,0.7534373763076052,0.05752028346437187,0.8040560888267037,0.015408304619690928,0.4171280341677607,0.05291778565307108,0.3633784803914562,0.01566823345130434
82,0.7534373763076052,0.05752028346437187,0.8039051585738953,0.01543370980376894,0.4175733857217609,0.05356713648289915,0.36277420866603755,0.016199585664390507
83,0.7522173327346205,0.05553044992596133,0.8048538274957956,0.016912733733591822,0.41767478283035075,0.0536879257635407,0.3626054170950152,0.01625025370713037
84,0.7515923327346206,0.05487188329534117,0.8045461419504232,0.01693254057293084,0.41775818368658324,0.0536179895442438,0.3624918282911097,0.01628842799859819
85,0.7528123763076053,0.0569015117136823,0.8051764938874836,0.016151063571486136,0.41811017010443824,0.053515578280650754,0.36208908355072444,0.01623420864034901
86,0.7528123763076053,0.0569015117136823,0.8056495708397394,0.014256727571461838,0.4181141092476136,0.05364774001723401,0.36159337373288075,0.01592743738730203
87,0.7528123763076053,0.0569015117136823,0.8045353221311771,0.015955510518249227,0.41742948073069586,0.05399209717686309,0.3612571589318616,0.01582478530593164
88,0.7540672975674478,0.05817124702320228,0.8071399096157595,0.0179610682286217,0.41763816624031913,0.05431065349393565,0.3608912248599691,0.01608916226662766
89,0.7540672975674478,0.05817124702320228,0.806657432796649,0.01874790618587921,0.41758330021734336,0.054390448205365996,0.3605150680215758,0.016441514509492574
90,0.7540672975674478,0.05817124702320228,0.8076522768437169,0.015637763095522953,0.4176358338703137,0.05434220189524207,0.36002305556029207,0.01633276043785969
91,0.7552437681556832,0.056848860428557954,0.8105648817583575,0.016173362989329896,0.4174874395967062,0.05433006315833285,0.3594917274290807,0.016584947457915684
92,0.7541508839328775,0.054589284017332,0.8126223859174114,0.01226731635088444,0.4180408739978853,0.05374543367066083,0.35848765897192686,0.015484669547197622
93,0.7522808051927201,0.05219848942581213,0.8115755932666779,0.012681309728452817,0.41831424584209354,0.05391959147251828,0.35839392213667626,0.015501378580332546
94,0.7505118720805035,0.04963649584190652,0.8115679768319819,0.012956060132343116,0.4185273563015154,0.0541551129419977,0.35819881699095885,0.01568853781465001
95,0.7492569508206609,0.048026194175190745,0.8126266755197065,0.012682356002129098,0.41840808805996854,0.05424019147762665,0.35793899195893525,0.015740314203664386
96,0.7522261951318855,0.04959261790488889,0.8135257749606886,0.013549162541707294,0.4183469002007206,0.05398289993686067,0.35747976176066715,0.015672163704428758
97,0.7517140118893633,0.05127574679558605,0.8135177003438191,0.013584027004330222,0.418137894382526,0.05384461270295985,0.35731388627025906,0.015743960783781055
98,0.7528911940103968,0.05295441000795322,0.8138219524513174,0.013697566384452112,0.41828698311983875,0.05392337316573935,0.3567474084893431,0.01614775323534144
99,0.7541508839328775,0.054589284017332,0.8150441915893346,0.01418399405644144,0.4180954249704576,0.05375672891722818,0.35618264138949934,0.016742959197566014
100,0.7523819508206608,0.05222412719391981,0.8137896087265343,0.014640336465910142,0.41798586709336627,0.05357559005397548,0.3558227532727083,0.0167202120617599
101,0.7545388135657589,0.049998866185663925,0.8134854538599321,0.013772195046727444,0.4177116774859789,0.05352991787183633,0.3554829542775425,0.01687246351323531
102,0.7584289587991877,0.05054956556846398,0.8139603113852519,0.014226869664082879,0.41777642588715125,0.053203018134302706,0.3550484630875398,0.016963711073117033
